Run,read_length,paired,mseqs,fastq_size_gb,split_fq_size_gb,trimmed_fq_size_gb,mapped_BAM_size_gb,Library_Prep,derived_data_size_gb,minimum_possible_size_gb,practical_storage_size_gb,full_data_size_gb,practical_cost,full_cost
AVITI Medium Output,150,TRUE,500,91.60275650434626,91.60275650434626,91.60275650434626,137.4041347565194,10X 5' RNA,91.60275650434626,91.60275650434626,320.6096477652119,503.81516077390444,525.7998223349475,826.2568636692032
AVITI Medium Output,150,TRUE,500,91.60275650434626,91.60275650434626,91.60275650434626,137.4041347565194,10X VDJ-seq,91.60275650434626,91.60275650434626,320.6096477652119,503.81516077390444,525.7998223349475,826.2568636692032
AVITI Medium Output,150,TRUE,500,91.60275650434626,91.60275650434626,91.60275650434626,137.4041347565194,4C,0,91.60275650434626,229.00689126086564,412.2124042695582,375.5713016678196,676.0283430020754
AVITI Medium Output,150,TRUE,500,91.60275650434626,91.60275650434626,91.60275650434626,137.4041347565194,ATAC-Seq,0,91.60275650434626,229.00689126086564,412.2124042695582,375.5713016678196,676.0283430020754
AVITI Medium Output,150,TRUE,500,91.60275650434626,91.60275650434626,91.60275650434626,137.4041347565194,Bisulfite-seq (PBAT),183.20551300869252,91.60275650434626,412.2124042695582,595.4179172782507,676.0283430020754,976.4853843363311
AVITI Medium Output,150,TRUE,500,91.60275650434626,91.60275650434626,91.60275650434626,137.4041347565194,Bisulfite-seq (Reduced Representation),91.60275650434626,91.60275650434626,320.6096477652119,503.81516077390444,525.7998223349475,826.2568636692032
AVITI Medium Output,150,TRUE,500,91.60275650434626,91.60275650434626,91.60275650434626,137.4041347565194,Bisulfite-seq (WGSBS),183.20551300869252,91.60275650434626,412.2124042695582,595.4179172782507,676.0283430020754,976.4853843363311
AVITI Medium Output,150,TRUE,500,91.60275650434626,91.60275650434626,91.60275650434626,137.4041347565194,CHiC,0,91.60275650434626,229.00689126086564,412.2124042695582,375.5713016678196,676.0283430020754
AVITI Medium Output,150,TRUE,500,91.60275650434626,91.60275650434626,91.60275650434626,137.4041347565194,Genomic DNA,0,91.60275650434626,229.00689126086564,412.2124042695582,375.5713016678196,676.0283430020754
AVITI Medium Output,150,TRUE,500,91.60275650434626,91.60275650434626,91.60275650434626,137.4041347565194,HiC,0,91.60275650434626,229.00689126086564,412.2124042695582,375.5713016678196,676.0283430020754
AVITI Medium Output,150,TRUE,500,91.60275650434626,91.60275650434626,91.60275650434626,137.4041347565194,Histone ChIP,0,91.60275650434626,229.00689126086564,412.2124042695582,375.5713016678196,676.0283430020754
AVITI Medium Output,150,TRUE,500,91.60275650434626,91.60275650434626,91.60275650434626,137.4041347565194,MeDIP,0,91.60275650434626,229.00689126086564,412.2124042695582,375.5713016678196,676.0283430020754
AVITI Medium Output,150,TRUE,500,91.60275650434626,91.60275650434626,91.60275650434626,137.4041347565194,NOMe-seq,0,91.60275650434626,229.00689126086564,412.2124042695582,375.5713016678196,676.0283430020754
AVITI Medium Output,150,TRUE,500,91.60275650434626,91.60275650434626,91.60275650434626,137.4041347565194,non-standard Bisulfite,183.20551300869252,91.60275650434626,412.2124042695582,595.4179172782507,676.0283430020754,976.4853843363311
AVITI Medium Output,150,TRUE,500,91.60275650434626,91.60275650434626,91.60275650434626,137.4041347565194,Protein ChIP,0,91.60275650434626,229.00689126086564,412.2124042695582,375.5713016678196,676.0283430020754
AVITI Medium Output,150,TRUE,500,91.60275650434626,91.60275650434626,91.60275650434626,137.4041347565194,RNA-Seq,0,91.60275650434626,229.00689126086564,412.2124042695582,375.5713016678196,676.0283430020754
AVITI Medium Output,150,TRUE,500,91.60275650434626,91.60275650434626,91.60275650434626,137.4041347565194,scBS-seq,0,91.60275650434626,229.00689126086564,412.2124042695582,375.5713016678196,676.0283430020754
AVITI Medium Output,150,TRUE,500,91.60275650434626,91.60275650434626,91.60275650434626,137.4041347565194,scNMT-Seq,91.60275650434626,91.60275650434626,320.6096477652119,503.81516077390444,525.7998223349475,826.2568636692032
AVITI Medium Output,150,TRUE,500,91.60275650434626,91.60275650434626,91.60275650434626,137.4041347565194,SLAM-Seq,0,91.60275650434626,229.00689126086564,412.2124042695582,375.5713016678196,676.0283430020754
AVITI Medium Output,150,TRUE,500,91.60275650434626,91.60275650434626,91.60275650434626,137.4041347565194,Small RNA,0,91.60275650434626,229.00689126086564,412.2124042695582,375.5713016678196,676.0283430020754
AVITI Medium Output,300,FALSE,100,17.19058878274996,17.19058878274996,17.19058878274996,25.78588317412494,10X 3' RNA,17.19058878274996,17.19058878274996,60.16706073962486,94.54823830512478,98.67397961298477,155.05911082040464
AVITI Medium Output,300,FALSE,100,17.19058878274996,17.19058878274996,17.19058878274996,25.78588317412494,10X 5' RNA,17.19058878274996,17.19058878274996,60.16706073962486,94.54823830512478,98.67397961298477,155.05911082040464
AVITI Medium Output,300,FALSE,100,17.19058878274996,17.19058878274996,17.19058878274996,25.78588317412494,10X VDJ-seq,17.19058878274996,17.19058878274996,60.16706073962486,94.54823830512478,98.67397961298477,155.05911082040464
AVITI Medium Output,300,FALSE,100,17.19058878274996,17.19058878274996,17.19058878274996,25.78588317412494,4C,0,17.19058878274996,42.9764719568749,77.35764952237483,70.48141400927484,126.86654521669472
AVITI Medium Output,300,FALSE,100,17.19058878274996,17.19058878274996,17.19058878274996,25.78588317412494,ATAC-Seq,0,17.19058878274996,42.9764719568749,77.35764952237483,70.48141400927484,126.86654521669472
AVITI Medium Output,300,FALSE,100,17.19058878274996,17.19058878274996,17.19058878274996,25.78588317412494,Bisulfite-seq (PBAT),34.38117756549992,17.19058878274996,77.35764952237483,111.73882708787474,126.86654521669472,183.25167642411455
AVITI Medium Output,300,FALSE,100,17.19058878274996,17.19058878274996,17.19058878274996,25.78588317412494,Bisulfite-seq (Reduced Representation),17.19058878274996,17.19058878274996,60.16706073962486,94.54823830512478,98.67397961298477,155.05911082040464
AVITI Medium Output,300,FALSE,100,17.19058878274996,17.19058878274996,17.19058878274996,25.78588317412494,Bisulfite-seq (WGSBS),34.38117756549992,17.19058878274996,77.35764952237483,111.73882708787474,126.86654521669472,183.25167642411455
AVITI Medium Output,300,FALSE,100,17.19058878274996,17.19058878274996,17.19058878274996,25.78588317412494,CHiC,0,17.19058878274996,42.9764719568749,77.35764952237483,70.48141400927484,126.86654521669472
AVITI Medium Output,300,FALSE,100,17.19058878274996,17.19058878274996,17.19058878274996,25.78588317412494,Genomic DNA,0,17.19058878274996,42.9764719568749,77.35764952237483,70.48141400927484,126.86654521669472
AVITI Medium Output,300,FALSE,100,17.19058878274996,17.19058878274996,17.19058878274996,25.78588317412494,HiC,0,17.19058878274996,42.9764719568749,77.35764952237483,70.48141400927484,126.86654521669472
AVITI Medium Output,300,FALSE,100,17.19058878274996,17.19058878274996,17.19058878274996,25.78588317412494,Histone ChIP,0,17.19058878274996,42.9764719568749,77.35764952237483,70.48141400927484,126.86654521669472
AVITI Medium Output,300,FALSE,100,17.19058878274996,17.19058878274996,17.19058878274996,25.78588317412494,MeDIP,0,17.19058878274996,42.9764719568749,77.35764952237483,70.48141400927484,126.86654521669472
AVITI Medium Output,300,FALSE,100,17.19058878274996,17.19058878274996,17.19058878274996,25.78588317412494,NOMe-seq,0,17.19058878274996,42.9764719568749,77.35764952237483,70.48141400927484,126.86654521669472
AVITI Medium Output,300,FALSE,100,17.19058878274996,17.19058878274996,17.19058878274996,25.78588317412494,non-standard Bisulfite,34.38117756549992,17.19058878274996,77.35764952237483,111.73882708787474,126.86654521669472,183.25167642411455
AVITI Medium Output,300,FALSE,100,17.19058878274996,17.19058878274996,17.19058878274996,25.78588317412494,Protein ChIP,0,17.19058878274996,42.9764719568749,77.35764952237483,70.48141400927484,126.86654521669472
AVITI Medium Output,300,FALSE,100,17.19058878274996,17.19058878274996,17.19058878274996,25.78588317412494,RNA-Seq,0,17.19058878274996,42.9764719568749,77.35764952237483,70.48141400927484,126.86654521669472
AVITI Medium Output,300,FALSE,100,17.19058878274996,17.19058878274996,17.19058878274996,25.78588317412494,scBS-seq,0,17.19058878274996,42.9764719568749,77.35764952237483,70.48141400927484,126.86654521669472
AVITI Medium Output,300,FALSE,100,17.19058878274996,17.19058878274996,17.19058878274996,25.78588317412494,scNMT-Seq,17.19058878274996,17.19058878274996,60.16706073962486,94.54823830512478,98.67397961298477,155.05911082040464
AVITI Medium Output,300,FALSE,100,17.19058878274996,17.19058878274996,17.19058878274996,25.78588317412494,SLAM-Seq,0,17.19058878274996,42.9764719568749,77.35764952237483,70.48141400927484,126.86654521669472
AVITI Medium Output,300,FALSE,100,17.19058878274996,17.19058878274996,17.19058878274996,25.78588317412494,Small RNA,0,17.19058878274996,42.9764719568749,77.35764952237483,70.48141400927484,126.86654521669472
AVITI Medium Output,300,TRUE,100,34.38117756549992,34.38117756549992,34.38117756549992,51.57176634824988,10X 3' RNA,34.38117756549992,34.38117756549992,120.33412147924972,189.09647661024957,197.34795922596953,310.1182216408093
AVITI Medium Output,300,TRUE,100,34.38117756549992,34.38117756549992,34.38117756549992,51.57176634824988,10X 5' RNA,34.38117756549992,34.38117756549992,120.33412147924972,189.09647661024957,197.34795922596953,310.1182216408093
AVITI Medium Output,300,TRUE,100,34.38117756549992,34.38117756549992,34.38117756549992,51.57176634824988,10X VDJ-seq,34.38117756549992,34.38117756549992,120.33412147924972,189.09647661024957,197.34795922596953,310.1182216408093
AVITI Medium Output,300,TRUE,100,34.38117756549992,34.38117756549992,34.38117756549992,51.57176634824988,4C,0,34.38117756549992,85.9529439137498,154.71529904474966,140.9628280185497,253.73309043338944
AVITI Medium Output,300,TRUE,100,34.38117756549992,34.38117756549992,34.38117756549992,51.57176634824988,ATAC-Seq,0,34.38117756549992,85.9529439137498,154.71529904474966,140.9628280185497,253.73309043338944
AVITI Medium Output,300,TRUE,100,34.38117756549992,34.38117756549992,34.38117756549992,51.57176634824988,Bisulfite-seq (PBAT),68.76235513099984,34.38117756549992,154.71529904474966,223.47765417574948,253.73309043338944,366.5033528482291
AVITI Medium Output,300,TRUE,100,34.38117756549992,34.38117756549992,34.38117756549992,51.57176634824988,Bisulfite-seq (Reduced Representation),34.38117756549992,34.38117756549992,120.33412147924972,189.09647661024957,197.34795922596953,310.1182216408093
AVITI Medium Output,300,TRUE,100,34.38117756549992,34.38117756549992,34.38117756549992,51.57176634824988,Bisulfite-seq (WGSBS),68.76235513099984,34.38117756549992,154.71529904474966,223.47765417574948,253.73309043338944,366.5033528482291
AVITI Medium Output,300,TRUE,100,34.38117756549992,34.38117756549992,34.38117756549992,51.57176634824988,CHiC,0,34.38117756549992,85.9529439137498,154.71529904474966,140.9628280185497,253.73309043338944
AVITI Medium Output,300,TRUE,100,34.38117756549992,34.38117756549992,34.38117756549992,51.57176634824988,Genomic DNA,0,34.38117756549992,85.9529439137498,154.71529904474966,140.9628280185497,253.73309043338944
AVITI Medium Output,300,TRUE,100,34.38117756549992,34.38117756549992,34.38117756549992,51.57176634824988,HiC,0,34.38117756549992,85.9529439137498,154.71529904474966,140.9628280185497,253.73309043338944
AVITI Medium Output,300,TRUE,100,34.38117756549992,34.38117756549992,34.38117756549992,51.57176634824988,Histone ChIP,0,34.38117756549992,85.9529439137498,154.71529904474966,140.9628280185497,253.73309043338944
AVITI Medium Output,300,TRUE,100,34.38117756549992,34.38117756549992,34.38117756549992,51.57176634824988,MeDIP,0,34.38117756549992,85.9529439137498,154.71529904474966,140.9628280185497,253.73309043338944
AVITI Medium Output,300,TRUE,100,34.38117756549992,34.38117756549992,34.38117756549992,51.57176634824988,NOMe-seq,0,34.38117756549992,85.9529439137498,154.71529904474966,140.9628280185497,253.73309043338944
AVITI Medium Output,300,TRUE,100,34.38117756549992,34.38117756549992,34.38117756549992,51.57176634824988,non-standard Bisulfite,68.76235513099984,34.38117756549992,154.71529904474966,223.47765417574948,253.73309043338944,366.5033528482291
AVITI Medium Output,300,TRUE,100,34.38117756549992,34.38117756549992,34.38117756549992,51.57176634824988,Protein ChIP,0,34.38117756549992,85.9529439137498,154.71529904474966,140.9628280185497,253.73309043338944
AVITI Medium Output,300,TRUE,100,34.38117756549992,34.38117756549992,34.38117756549992,51.57176634824988,RNA-Seq,0,34.38117756549992,85.9529439137498,154.71529904474966,140.9628280185497,253.73309043338944
AVITI Medium Output,300,TRUE,100,34.38117756549992,34.38117756549992,34.38117756549992,51.57176634824988,scBS-seq,0,34.38117756549992,85.9529439137498,154.71529904474966,140.9628280185497,253.73309043338944
AVITI Medium Output,300,TRUE,100,34.38117756549992,34.38117756549992,34.38117756549992,51.57176634824988,scNMT-Seq,34.38117756549992,34.38117756549992,120.33412147924972,189.09647661024957,197.34795922596953,310.1182216408093
AVITI Medium Output,300,TRUE,100,34.38117756549992,34.38117756549992,34.38117756549992,51.57176634824988,SLAM-Seq,0,34.38117756549992,85.9529439137498,154.71529904474966,140.9628280185497,253.73309043338944
AVITI Medium Output,300,TRUE,100,34.38117756549992,34.38117756549992,34.38117756549992,51.57176634824988,Small RNA,0,34.38117756549992,85.9529439137498,154.71529904474966,140.9628280185497,253.73309043338944
MiSeq Micro,150,TRUE,3,0.5496165390260777,0.5496165390260777,0.5496165390260777,0.8244248085391165,10X 3' RNA,0.5496165390260777,0.5496165390260777,1.9236578865912717,3.0228909646434268,3.1547989340096856,4.95754118201522
MiSeq Micro,150,TRUE,3,0.5496165390260777,0.5496165390260777,0.5496165390260777,0.8244248085391165,10X 5' RNA,0.5496165390260777,0.5496165390260777,1.9236578865912717,3.0228909646434268,3.1547989340096856,4.95754118201522
MiSeq Micro,150,TRUE,3,0.5496165390260777,0.5496165390260777,0.5496165390260777,0.8244248085391165,10X VDJ-seq,0.5496165390260777,0.5496165390260777,1.9236578865912717,3.0228909646434268,3.1547989340096856,4.95754118201522
MiSeq Micro,150,TRUE,3,0.5496165390260777,0.5496165390260777,0.5496165390260777,0.8244248085391165,4C,0,0.5496165390260777,1.374041347565194,2.4732744256173493,2.2534278100069183,4.0561700580124525
MiSeq Micro,150,TRUE,3,0.5496165390260777,0.5496165390260777,0.5496165390260777,0.8244248085391165,ATAC-Seq,0,0.5496165390260777,1.374041347565194,2.4732744256173493,2.2534278100069183,4.0561700580124525
MiSeq Micro,150,TRUE,3,0.5496165390260777,0.5496165390260777,0.5496165390260777,0.8244248085391165,Bisulfite-seq (PBAT),1.0992330780521553,0.5496165390260777,2.4732744256173493,3.5725075036695046,4.0561700580124525,5.858912306017987
MiSeq Micro,150,TRUE,3,0.5496165390260777,0.5496165390260777,0.5496165390260777,0.8244248085391165,Bisulfite-seq (Reduced Representation),0.5496165390260777,0.5496165390260777,1.9236578865912717,3.0228909646434268,3.1547989340096856,4.95754118201522
MiSeq Micro,150,TRUE,3,0.5496165390260777,0.5496165390260777,0.5496165390260777,0.8244248085391165,Bisulfite-seq (WGSBS),1.0992330780521553,0.5496165390260777,2.4732744256173493,3.5725075036695046,4.0561700580124525,5.858912306017987
MiSeq Micro,150,TRUE,3,0.5496165390260777,0.5496165390260777,0.5496165390260777,0.8244248085391165,CHiC,0,0.5496165390260777,1.374041347565194,2.4732744256173493,2.2534278100069183,4.0561700580124525
MiSeq Micro,150,TRUE,3,0.5496165390260777,0.5496165390260777,0.5496165390260777,0.8244248085391165,Genomic DNA,0,0.5496165390260777,1.374041347565194,2.4732744256173493,2.2534278100069183,4.0561700580124525
MiSeq Micro,150,TRUE,3,0.5496165390260777,0.5496165390260777,0.5496165390260777,0.8244248085391165,HiC,0,0.5496165390260777,1.374041347565194,2.4732744256173493,2.2534278100069183,4.0561700580124525
MiSeq Micro,150,TRUE,3,0.5496165390260777,0.5496165390260777,0.5496165390260777,0.8244248085391165,Histone ChIP,0,0.5496165390260777,1.374041347565194,2.4732744256173493,2.2534278100069183,4.0561700580124525
MiSeq Micro,150,TRUE,3,0.5496165390260777,0.5496165390260777,0.5496165390260777,0.8244248085391165,MeDIP,0,0.5496165390260777,1.374041347565194,2.4732744256173493,2.2534278100069183,4.0561700580124525
MiSeq Micro,150,TRUE,3,0.5496165390260777,0.5496165390260777,0.5496165390260777,0.8244248085391165,NOMe-seq,0,0.5496165390260777,1.374041347565194,2.4732744256173493,2.2534278100069183,4.0561700580124525
MiSeq Micro,150,TRUE,3,0.5496165390260777,0.5496165390260777,0.5496165390260777,0.8244248085391165,non-standard Bisulfite,1.0992330780521553,0.5496165390260777,2.4732744256173493,3.5725075036695046,4.0561700580124525,5.858912306017987
MiSeq Micro,150,TRUE,3,0.5496165390260777,0.5496165390260777,0.5496165390260777,0.8244248085391165,Protein ChIP,0,0.5496165390260777,1.374041347565194,2.4732744256173493,2.2534278100069183,4.0561700580124525
MiSeq Micro,150,TRUE,3,0.5496165390260777,0.5496165390260777,0.5496165390260777,0.8244248085391165,RNA-Seq,0,0.5496165390260777,1.374041347565194,2.4732744256173493,2.2534278100069183,4.0561700580124525
MiSeq Micro,150,TRUE,3,0.5496165390260777,0.5496165390260777,0.5496165390260777,0.8244248085391165,scBS-seq,0,0.5496165390260777,1.374041347565194,2.4732744256173493,2.2534278100069183,4.0561700580124525
MiSeq Micro,150,TRUE,3,0.5496165390260777,0.5496165390260777,0.5496165390260777,0.8244248085391165,scNMT-Seq,0.5496165390260777,0.5496165390260777,1.9236578865912717,3.0228909646434268,3.1547989340096856,4.95754118201522
MiSeq Micro,150,TRUE,3,0.5496165390260777,0.5496165390260777,0.5496165390260777,0.8244248085391165,SLAM-Seq,0,0.5496165390260777,1.374041347565194,2.4732744256173493,2.2534278100069183,4.0561700580124525
MiSeq Micro,150,TRUE,3,0.5496165390260777,0.5496165390260777,0.5496165390260777,0.8244248085391165,Small RNA,0,0.5496165390260777,1.374041347565194,2.4732744256173493,2.2534278100069183,4.0561700580124525
MiSeq Nano,150,TRUE,1,0.18320551300869253,0.18320551300869253,0.18320551300869253,0.2748082695130388,10X 3' RNA,0.18320551300869253,0.18320551300869253,0.6412192955304239,1.007630321547809,1.0515996446698952,1.6525137273384067
MiSeq Nano,150,TRUE,1,0.18320551300869253,0.18320551300869253,0.18320551300869253,0.2748082695130388,10X 5' RNA,0.18320551300869253,0.18320551300869253,0.6412192955304239,1.007630321547809,1.0515996446698952,1.6525137273384067
MiSeq Nano,150,TRUE,1,0.18320551300869253,0.18320551300869253,0.18320551300869253,0.2748082695130388,10X VDJ-seq,0.18320551300869253,0.18320551300869253,0.6412192955304239,1.007630321547809,1.0515996446698952,1.6525137273384067
MiSeq Nano,150,TRUE,1,0.18320551300869253,0.18320551300869253,0.18320551300869253,0.2748082695130388,4C,0,0.18320551300869253,0.45801378252173136,0.8244248085391165,0.7511426033356394,1.352056686004151
MiSeq Nano,150,TRUE,1,0.18320551300869253,0.18320551300869253,0.18320551300869253,0.2748082695130388,ATAC-Seq,0,0.18320551300869253,0.45801378252173136,0.8244248085391165,0.7511426033356394,1.352056686004151
MiSeq Nano,150,TRUE,1,0.18320551300869253,0.18320551300869253,0.18320551300869253,0.2748082695130388,Bisulfite-seq (PBAT),0.36641102601738507,0.18320551300869253,0.8244248085391164,1.1908358345565015,1.3520566860041507,1.9529707686726625
MiSeq Nano,150,TRUE,1,0.18320551300869253,0.18320551300869253,0.18320551300869253,0.2748082695130388,Bisulfite-seq (Reduced Representation),0.18320551300869253,0.18320551300869253,0.6412192955304239,1.007630321547809,1.0515996446698952,1.6525137273384067
MiSeq Nano,150,TRUE,1,0.18320551300869253,0.18320551300869253,0.18320551300869253,0.2748082695130388,Bisulfite-seq (WGSBS),0.36641102601738507,0.18320551300869253,0.8244248085391164,1.1908358345565015,1.3520566860041507,1.9529707686726625
MiSeq Nano,150,TRUE,1,0.18320551300869253,0.18320551300869253,0.18320551300869253,0.2748082695130388,CHiC,0,0.18320551300869253,0.45801378252173136,0.8244248085391165,0.7511426033356394,1.352056686004151
MiSeq Nano,150,TRUE,1,0.18320551300869253,0.18320551300869253,0.18320551300869253,0.2748082695130388,Genomic DNA,0,0.18320551300869253,0.45801378252173136,0.8244248085391165,0.7511426033356394,1.352056686004151
MiSeq Nano,150,TRUE,1,0.18320551300869253,0.18320551300869253,0.18320551300869253,0.2748082695130388,HiC,0,0.18320551300869253,0.45801378252173136,0.8244248085391165,0.7511426033356394,1.352056686004151
MiSeq Nano,150,TRUE,1,0.18320551300869253,0.18320551300869253,0.18320551300869253,0.2748082695130388,Histone ChIP,0,0.18320551300869253,0.45801378252173136,0.8244248085391165,0.7511426033356394,1.352056686004151
MiSeq Nano,150,TRUE,1,0.18320551300869253,0.18320551300869253,0.18320551300869253,0.2748082695130388,MeDIP,0,0.18320551300869253,0.45801378252173136,0.8244248085391165,0.7511426033356394,1.352056686004151
MiSeq Nano,150,TRUE,1,0.18320551300869253,0.18320551300869253,0.18320551300869253,0.2748082695130388,NOMe-seq,0,0.18320551300869253,0.45801378252173136,0.8244248085391165,0.7511426033356394,1.352056686004151
MiSeq Nano,150,TRUE,1,0.18320551300869253,0.18320551300869253,0.18320551300869253,0.2748082695130388,non-standard Bisulfite,0.36641102601738507,0.18320551300869253,0.8244248085391164,1.1908358345565015,1.3520566860041507,1.9529707686726625
MiSeq Nano,150,TRUE,1,0.18320551300869253,0.18320551300869253,0.18320551300869253,0.2748082695130388,Protein ChIP,0,0.18320551300869253,0.45801378252173136,0.8244248085391165,0.7511426033356394,1.352056686004151
MiSeq Nano,150,TRUE,1,0.18320551300869253,0.18320551300869253,0.18320551300869253,0.2748082695130388,RNA-Seq,0,0.18320551300869253,0.45801378252173136,0.8244248085391165,0.7511426033356394,1.352056686004151
MiSeq Nano,150,TRUE,1,0.18320551300869253,0.18320551300869253,0.18320551300869253,0.2748082695130388,scBS-seq,0,0.18320551300869253,0.45801378252173136,0.8244248085391165,0.7511426033356394,1.352056686004151
MiSeq Nano,150,TRUE,1,0.18320551300869253,0.18320551300869253,0.18320551300869253,0.2748082695130388,scNMT-Seq,0.18320551300869253,0.18320551300869253,0.6412192955304239,1.007630321547809,1.0515996446698952,1.6525137273384067
MiSeq Nano,150,TRUE,1,0.18320551300869253,0.18320551300869253,0.18320551300869253,0.2748082695130388,SLAM-Seq,0,0.18320551300869253,0.45801378252173136,0.8244248085391165,0.7511426033356394,1.352056686004151
MiSeq Nano,150,TRUE,1,0.18320551300869253,0.18320551300869253,0.18320551300869253,0.2748082695130388,Small RNA,0,0.18320551300869253,0.45801378252173136,0.8244248085391165,0.7511426033356394,1.352056686004151
MiSeq Nano,250,TRUE,1,0.2999981367361313,0.2999981367361313,0.2999981367361313,0.44999720510419694,10X 3' RNA,0.2999981367361313,0.2999981367361313,1.0499934785764595,1.6499897520487221,1.7219893048653936,2.705983193359904
MiSeq Nano,250,TRUE,1,0.2999981367361313,0.2999981367361313,0.2999981367361313,0.44999720510419694,10X 5' RNA,0.2999981367361313,0.2999981367361313,1.0499934785764595,1.6499897520487221,1.7219893048653936,2.705983193359904
MiSeq Nano,250,TRUE,1,0.2999981367361313,0.2999981367361313,0.2999981367361313,0.44999720510419694,10X VDJ-seq,0.2999981367361313,0.2999981367361313,1.0499934785764595,1.6499897520487221,1.7219893048653936,2.705983193359904
MiSeq Nano,250,TRUE,1,0.2999981367361313,0.2999981367361313,0.2999981367361313,0.44999720510419694,4C,0,0.2999981367361313,0.7499953418403282,1.3499916153125908,1.2299923606181382,2.213986249112649
MiSeq Nano,250,TRUE,1,0.2999981367361313,0.2999981367361313,0.2999981367361313,0.44999720510419694,ATAC-Seq,0,0.2999981367361313,0.7499953418403282,1.3499916153125908,1.2299923606181382,2.213986249112649
MiSeq Nano,250,TRUE,1,0.2999981367361313,0.2999981367361313,0.2999981367361313,0.44999720510419694,Bisulfite-seq (PBAT),0.5999962734722626,0.2999981367361313,1.3499916153125908,1.9499878887848534,2.213986249112649,3.1979801376071593
MiSeq Nano,250,TRUE,1,0.2999981367361313,0.2999981367361313,0.2999981367361313,0.44999720510419694,Bisulfite-seq (Reduced Representation),0.2999981367361313,0.2999981367361313,1.0499934785764595,1.6499897520487221,1.7219893048653936,2.705983193359904
MiSeq Nano,250,TRUE,1,0.2999981367361313,0.2999981367361313,0.2999981367361313,0.44999720510419694,Bisulfite-seq (WGSBS),0.5999962734722626,0.2999981367361313,1.3499916153125908,1.9499878887848534,2.213986249112649,3.1979801376071593
MiSeq Nano,250,TRUE,1,0.2999981367361313,0.2999981367361313,0.2999981367361313,0.44999720510419694,CHiC,0,0.2999981367361313,0.7499953418403282,1.3499916153125908,1.2299923606181382,2.213986249112649
MiSeq Nano,250,TRUE,1,0.2999981367361313,0.2999981367361313,0.2999981367361313,0.44999720510419694,Genomic DNA,0,0.2999981367361313,0.7499953418403282,1.3499916153125908,1.2299923606181382,2.213986249112649
MiSeq Nano,250,TRUE,1,0.2999981367361313,0.2999981367361313,0.2999981367361313,0.44999720510419694,HiC,0,0.2999981367361313,0.7499953418403282,1.3499916153125908,1.2299923606181382,2.213986249112649
MiSeq Nano,250,TRUE,1,0.2999981367361313,0.2999981367361313,0.2999981367361313,0.44999720510419694,Histone ChIP,0,0.2999981367361313,0.7499953418403282,1.3499916153125908,1.2299923606181382,2.213986249112649
MiSeq Nano,250,TRUE,1,0.2999981367361313,0.2999981367361313,0.2999981367361313,0.44999720510419694,MeDIP,0,0.2999981367361313,0.7499953418403282,1.3499916153125908,1.2299923606181382,2.213986249112649
MiSeq Nano,250,TRUE,1,0.2999981367361313,0.2999981367361313,0.2999981367361313,0.44999720510419694,NOMe-seq,0,0.2999981367361313,0.7499953418403282,1.3499916153125908,1.2299923606181382,2.213986249112649
MiSeq Nano,250,TRUE,1,0.2999981367361313,0.2999981367361313,0.2999981367361313,0.44999720510419694,non-standard Bisulfite,0.5999962734722626,0.2999981367361313,1.3499916153125908,1.9499878887848534,2.213986249112649,3.1979801376071593
MiSeq Nano,250,TRUE,1,0.2999981367361313,0.2999981367361313,0.2999981367361313,0.44999720510419694,Protein ChIP,0,0.2999981367361313,0.7499953418403282,1.3499916153125908,1.2299923606181382,2.213986249112649
MiSeq Nano,250,TRUE,1,0.2999981367361313,0.2999981367361313,0.2999981367361313,0.44999720510419694,RNA-Seq,0,0.2999981367361313,0.7499953418403282,1.3499916153125908,1.2299923606181382,2.213986249112649
MiSeq Nano,250,TRUE,1,0.2999981367361313,0.2999981367361313,0.2999981367361313,0.44999720510419694,scBS-seq,0,0.2999981367361313,0.7499953418403282,1.3499916153125908,1.2299923606181382,2.213986249112649
MiSeq Nano,250,TRUE,1,0.2999981367361313,0.2999981367361313,0.2999981367361313,0.44999720510419694,scNMT-Seq,0.2999981367361313,0.2999981367361313,1.0499934785764595,1.6499897520487221,1.7219893048653936,2.705983193359904
MiSeq Nano,250,TRUE,1,0.2999981367361313,0.2999981367361313,0.2999981367361313,0.44999720510419694,SLAM-Seq,0,0.2999981367361313,0.7499953418403282,1.3499916153125908,1.2299923606181382,2.213986249112649
MiSeq Nano,250,TRUE,1,0.2999981367361313,0.2999981367361313,0.2999981367361313,0.44999720510419694,Small RNA,0,0.2999981367361313,0.7499953418403282,1.3499916153125908,1.2299923606181382,2.213986249112649
MiSeq Standard,50,FALSE,32,0.9742168114207076,0.9742168114207076,0.9742168114207076,1.4613252171310613,10X 3' RNA,0.9742168114207076,0.9742168114207076,3.4097588399724765,5.358192462813892,5.5920044975548615,8.787435639014783
MiSeq Standard,50,FALSE,32,0.9742168114207076,0.9742168114207076,0.9742168114207076,1.4613252171310613,10X 5' RNA,0.9742168114207076,0.9742168114207076,3.4097588399724765,5.358192462813892,5.5920044975548615,8.787435639014783
MiSeq Standard,50,FALSE,32,0.9742168114207076,0.9742168114207076,0.9742168114207076,1.4613252171310613,10X VDJ-seq,0.9742168114207076,0.9742168114207076,3.4097588399724765,5.358192462813892,5.5920044975548615,8.787435639014783
